2021-11-07 13:36:45,400 <<< N0 M110 N0*125
2021-11-07 13:36:45,403 >>> ok
2021-11-07 13:36:45,404 <<< N1 M115*39
2021-11-07 13:36:45,405 >>> FIRMWARE_NAME: Virtual Marlin 1.0 PROTOCOL_VERSION:1.0
2021-11-07 13:36:45,407 >>> ok
2021-11-07 13:36:45,408 <<< M21
2021-11-07 13:36:45,410 >>> SD card ok
2021-11-07 13:36:45,412 >>> ok
2021-11-07 13:36:45,415 <<< M20
2021-11-07 13:36:45,422 >>> Begin file list
2021-11-07 13:36:45,423 >>> End file list
2021-11-07 13:36:45,424 >>> ok
2021-11-07 13:36:45,535 ------------------------------------------------------------------------------
2021-11-07 13:36:45,565 >>> start
2021-11-07 13:36:45,581 >>> Marlin: Virtual Marlin!
2021-11-07 13:36:45,584 >>> €
2021-11-07 13:36:45,585 <<< N0 M110 N0*125
2021-11-07 13:36:45,585 >>> SD card ok
2021-11-07 13:36:45,593 >>> ok
2021-11-07 13:36:45,603 <<< N1 M115*39
2021-11-07 13:36:45,608 >>> FIRMWARE_NAME: Virtual Marlin 1.0 PROTOCOL_VERSION:1.0
2021-11-07 13:36:45,615 >>> ok
2021-11-07 13:36:45,617 <<< M21
2021-11-07 13:36:45,621 >>> SD card ok
2021-11-07 13:36:45,622 >>> ok
2021-11-07 13:36:45,624 <<< M20
2021-11-07 13:36:45,625 >>> Begin file list
2021-11-07 13:36:45,626 >>> End file list
2021-11-07 13:36:45,628 >>> ok
2021-11-07 13:36:46,446 >>> wait
2021-11-07 13:36:46,651 >>> wait
2021-11-07 13:36:47,469 >>> wait
2021-11-07 13:36:47,674 >>> wait
2021-11-07 13:36:48,441 >>> wait
2021-11-07 13:36:48,698 >>> wait
2021-11-07 13:36:49,464 >>> wait
2021-11-07 13:36:49,671 >>> wait
2021-11-07 13:36:50,374 <<< M105
2021-11-07 13:36:50,386 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:36:50,572 <<< M105
2021-11-07 13:36:50,595 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:36:51,408 >>> wait
2021-11-07 13:36:51,618 >>> wait
2021-11-07 13:36:52,431 >>> wait
2021-11-07 13:36:52,590 >>> wait
2021-11-07 13:36:53,405 >>> wait
2021-11-07 13:36:53,611 >>> wait
2021-11-07 13:36:54,427 >>> wait
2021-11-07 13:36:54,636 >>> wait
2021-11-07 13:36:55,375 <<< M105
2021-11-07 13:36:55,400 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:36:55,573 <<< M105
2021-11-07 13:36:55,607 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:36:56,421 >>> wait
2021-11-07 13:36:56,629 >>> wait
2021-11-07 13:36:57,394 >>> wait
2021-11-07 13:36:57,602 >>> wait
2021-11-07 13:36:58,416 >>> wait
2021-11-07 13:36:58,625 >>> wait
2021-11-07 13:36:59,439 >>> wait
2021-11-07 13:36:59,649 >>> wait
2021-11-07 13:37:00,375 <<< M105
2021-11-07 13:37:00,412 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:37:00,574 <<< M105
2021-11-07 13:37:00,623 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:37:01,434 >>> wait
2021-11-07 13:37:01,595 >>> wait
2021-11-07 13:37:02,405 >>> wait
2021-11-07 13:37:02,616 >>> wait
2021-11-07 13:37:03,426 >>> wait
2021-11-07 13:37:04,396 >>> wait
2021-11-07 13:37:05,376 <<< M105
2021-11-07 13:37:05,416 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:37:06,435 >>> wait
2021-11-07 13:37:28,100 ------------------------------------------------------------------------------
2021-11-07 13:37:28,134 >>> start
2021-11-07 13:37:28,155 >>> Marlin: Virtual Marlin!
2021-11-07 13:37:28,161 >>> €
2021-11-07 13:37:28,164 >>> SD card ok
2021-11-07 13:37:28,164 <<< N0 M110 N0*125
2021-11-07 13:37:28,178 >>> ok
2021-11-07 13:37:28,182 <<< N1 M115*39
2021-11-07 13:37:28,189 >>> FIRMWARE_NAME: Virtual Marlin 1.0 PROTOCOL_VERSION:1.0
2021-11-07 13:37:28,193 >>> ok
2021-11-07 13:37:28,195 <<< M21
2021-11-07 13:37:28,197 >>> SD card ok
2021-11-07 13:37:28,198 >>> ok
2021-11-07 13:37:28,201 <<< M20
2021-11-07 13:37:28,208 >>> Begin file list
2021-11-07 13:37:28,210 >>> End file list
2021-11-07 13:37:28,212 >>> ok
2021-11-07 13:37:28,341 ------------------------------------------------------------------------------
2021-11-07 13:37:28,367 >>> start
2021-11-07 13:37:28,384 >>> Marlin: Virtual Marlin!
2021-11-07 13:37:28,391 >>> €
2021-11-07 13:37:28,395 >>> SD card ok
2021-11-07 13:37:28,399 <<< N0 M110 N0*125
2021-11-07 13:37:28,409 >>> ok
2021-11-07 13:37:28,416 <<< N1 M115*39
2021-11-07 13:37:28,422 >>> FIRMWARE_NAME: Virtual Marlin 1.0 PROTOCOL_VERSION:1.0
2021-11-07 13:37:28,427 >>> ok
2021-11-07 13:37:28,430 <<< M21
2021-11-07 13:37:28,433 >>> SD card ok
2021-11-07 13:37:28,435 >>> ok
2021-11-07 13:37:28,436 <<< M20
2021-11-07 13:37:28,441 >>> Begin file list
2021-11-07 13:37:28,444 >>> End file list
2021-11-07 13:37:28,445 >>> ok
2021-11-07 13:37:29,247 >>> wait
2021-11-07 13:37:29,464 >>> wait
2021-11-07 13:37:30,230 >>> wait
2021-11-07 13:37:30,486 >>> wait
2021-11-07 13:37:31,256 >>> wait
2021-11-07 13:37:31,462 >>> wait
2021-11-07 13:37:32,230 >>> wait
2021-11-07 13:37:32,486 >>> wait
2021-11-07 13:37:33,143 <<< M105
2021-11-07 13:37:33,153 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:37:33,375 <<< M105
2021-11-07 13:37:33,410 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:37:34,175 >>> wait
2021-11-07 13:37:34,432 >>> wait
2021-11-07 13:37:35,199 >>> wait
2021-11-07 13:37:35,405 >>> wait
2021-11-07 13:37:36,178 >>> wait
2021-11-07 13:37:36,429 >>> wait
2021-11-07 13:37:37,202 >>> wait
2021-11-07 13:37:37,403 >>> wait
2021-11-07 13:37:38,144 <<< M105
2021-11-07 13:37:38,174 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:37:38,375 <<< M105
2021-11-07 13:37:38,426 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:37:39,196 >>> wait
2021-11-07 13:37:39,399 >>> wait
2021-11-07 13:37:40,168 >>> wait
2021-11-07 13:37:40,423 >>> wait
2021-11-07 13:37:41,171 >>> wait
2021-11-07 13:37:41,426 >>> wait
2021-11-07 13:37:42,196 >>> wait
2021-11-07 13:37:42,400 >>> wait
2021-11-07 13:37:43,145 <<< M105
2021-11-07 13:37:43,172 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:37:43,376 <<< M105
2021-11-07 13:37:43,426 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:37:44,196 >>> wait
2021-11-07 13:37:44,397 >>> wait
2021-11-07 13:37:45,167 >>> wait
2021-11-07 13:37:45,419 >>> wait
2021-11-07 13:37:46,192 >>> wait
2021-11-07 13:37:46,444 >>> wait
2021-11-07 13:37:47,216 >>> wait
2021-11-07 13:37:47,417 >>> wait
2021-11-07 13:37:48,146 <<< M105
2021-11-07 13:37:48,190 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:37:48,377 <<< M105
2021-11-07 13:37:48,392 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:37:49,167 >>> wait
2021-11-07 13:37:49,419 >>> wait
2021-11-07 13:37:50,191 >>> wait
2021-11-07 13:37:50,393 >>> wait
2021-11-07 13:37:51,168 >>> wait
2021-11-07 13:37:51,421 >>> wait
2021-11-07 13:37:52,192 >>> wait
2021-11-07 13:37:52,394 >>> wait
2021-11-07 13:37:53,147 <<< M105
2021-11-07 13:37:53,168 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:37:53,377 <<< M105
2021-11-07 13:37:53,419 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:37:54,191 >>> wait
2021-11-07 13:37:54,392 >>> wait
2021-11-07 13:37:55,213 >>> wait
2021-11-07 13:37:55,415 >>> wait
2021-11-07 13:37:56,187 >>> wait
2021-11-07 13:37:56,439 >>> wait
2021-11-07 13:37:57,211 >>> wait
2021-11-07 13:37:57,413 >>> wait
2021-11-07 13:37:58,148 <<< M105
2021-11-07 13:37:58,186 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:37:58,378 <<< M105
2021-11-07 13:37:58,387 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:37:59,159 >>> wait
2021-11-07 13:37:59,411 >>> wait
2021-11-07 13:38:00,185 >>> wait
2021-11-07 13:38:00,437 >>> wait
2021-11-07 13:38:01,208 >>> wait
2021-11-07 13:38:01,409 >>> wait
2021-11-07 13:38:02,229 >>> wait
2021-11-07 13:38:02,430 >>> wait
2021-11-07 13:38:03,149 <<< M105
2021-11-07 13:38:03,151 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:38:03,450 <<< M105
2021-11-07 13:38:03,453 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:38:04,174 >>> wait
2021-11-07 13:38:04,476 >>> wait
2021-11-07 13:38:05,195 >>> wait
2021-11-07 13:38:05,499 >>> wait
2021-11-07 13:38:06,217 >>> wait
2021-11-07 13:38:06,474 >>> wait
2021-11-07 13:38:07,190 >>> wait
2021-11-07 13:38:07,500 >>> wait
2021-11-07 13:38:08,150 <<< M105
2021-11-07 13:38:08,165 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:38:08,450 <<< M105
2021-11-07 13:38:08,474 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:38:09,190 >>> wait
2021-11-07 13:38:09,499 >>> wait
2021-11-07 13:38:10,213 >>> wait
2021-11-07 13:38:10,476 >>> wait
2021-11-07 13:38:11,213 >>> wait
2021-11-07 13:38:11,479 >>> wait
2021-11-07 13:38:12,187 >>> wait
2021-11-07 13:38:12,505 >>> wait
2021-11-07 13:38:13,151 <<< M105
2021-11-07 13:38:13,160 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:38:13,451 <<< M105
2021-11-07 13:38:13,478 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:38:14,184 >>> wait
2021-11-07 13:38:14,502 >>> wait
2021-11-07 13:38:15,208 >>> wait
2021-11-07 13:38:15,476 >>> wait
2021-11-07 13:38:16,181 >>> wait
2021-11-07 13:38:16,500 >>> wait
2021-11-07 13:38:17,206 >>> wait
2021-11-07 13:38:17,473 >>> wait
2021-11-07 13:38:18,151 <<< M105
2021-11-07 13:38:18,180 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:38:18,452 <<< M105
2021-11-07 13:38:18,497 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:38:19,205 >>> wait
2021-11-07 13:38:19,472 >>> wait
2021-11-07 13:38:20,176 >>> wait
2021-11-07 13:38:20,496 >>> wait
2021-11-07 13:38:21,200 >>> wait
2021-11-07 13:38:21,521 >>> wait
2021-11-07 13:38:22,224 >>> wait
2021-11-07 13:38:22,495 >>> wait
2021-11-07 13:38:23,152 <<< M105
2021-11-07 13:38:23,197 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:38:23,453 <<< M105
2021-11-07 13:38:23,468 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:38:24,170 >>> wait
2021-11-07 13:38:24,490 >>> wait
2021-11-07 13:38:25,192 >>> wait
2021-11-07 13:38:26,211 >>> wait
2021-11-07 13:38:27,181 >>> wait
2021-11-07 13:38:28,153 <<< M105
2021-11-07 13:38:28,200 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:38:37,971 ------------------------------------------------------------------------------
2021-11-07 13:38:38,019 >>> start
2021-11-07 13:38:38,043 >>> Marlin: Virtual Marlin!
2021-11-07 13:38:38,048 >>> €
2021-11-07 13:38:38,049 <<< N0 M110 N0*125
2021-11-07 13:38:38,054 >>> SD card ok
2021-11-07 13:38:38,059 >>> ok
2021-11-07 13:38:38,062 <<< N1 M115*39
2021-11-07 13:38:38,065 >>> FIRMWARE_NAME: Virtual Marlin 1.0 PROTOCOL_VERSION:1.0
2021-11-07 13:38:38,071 >>> ok
2021-11-07 13:38:38,075 <<< M21
2021-11-07 13:38:38,081 >>> SD card ok
2021-11-07 13:38:38,083 >>> ok
2021-11-07 13:38:38,094 <<< M20
2021-11-07 13:38:38,101 >>> Begin file list
2021-11-07 13:38:38,104 >>> End file list
2021-11-07 13:38:38,107 >>> ok
2021-11-07 13:38:38,198 ------------------------------------------------------------------------------
2021-11-07 13:38:38,221 >>> start
2021-11-07 13:38:38,236 >>> Marlin: Virtual Marlin!
2021-11-07 13:38:38,239 <<< N0 M110 N0*125
2021-11-07 13:38:38,240 >>> €
2021-11-07 13:38:38,243 >>> SD card ok
2021-11-07 13:38:38,247 >>> ok
2021-11-07 13:38:38,250 <<< N1 M115*39
2021-11-07 13:38:38,254 >>> FIRMWARE_NAME: Virtual Marlin 1.0 PROTOCOL_VERSION:1.0
2021-11-07 13:38:38,259 >>> ok
2021-11-07 13:38:38,261 <<< M21
2021-11-07 13:38:38,263 >>> SD card ok
2021-11-07 13:38:38,266 >>> ok
2021-11-07 13:38:38,269 <<< M105
2021-11-07 13:38:38,271 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:38:38,274 <<< M20
2021-11-07 13:38:38,276 >>> Begin file list
2021-11-07 13:38:38,277 >>> End file list
2021-11-07 13:38:38,278 >>> ok
2021-11-07 13:38:39,146 >>> wait
2021-11-07 13:38:39,299 >>> wait
2021-11-07 13:38:40,117 >>> wait
2021-11-07 13:38:40,322 >>> wait
2021-11-07 13:38:41,120 >>> wait
2021-11-07 13:38:41,322 >>> wait
2021-11-07 13:38:42,144 >>> wait
2021-11-07 13:38:42,347 >>> wait
2021-11-07 13:38:43,029 <<< M105
2021-11-07 13:38:43,068 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:38:43,231 <<< M105
2021-11-07 13:38:43,270 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:38:44,041 >>> wait
2021-11-07 13:38:44,243 >>> wait
2021-11-07 13:38:45,066 >>> wait
2021-11-07 13:38:45,268 >>> wait
2021-11-07 13:38:46,041 >>> wait
2021-11-07 13:38:46,242 >>> wait
2021-11-07 13:38:47,065 >>> wait
2021-11-07 13:38:47,267 >>> wait
2021-11-07 13:38:48,030 <<< M105
2021-11-07 13:38:48,037 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:38:48,232 <<< M105
2021-11-07 13:38:48,238 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:38:49,060 >>> wait
2021-11-07 13:38:49,263 >>> wait
2021-11-07 13:38:50,086 >>> wait
2021-11-07 13:38:50,288 >>> wait
2021-11-07 13:38:51,060 >>> wait
2021-11-07 13:38:51,262 >>> wait
2021-11-07 13:38:52,085 >>> wait
2021-11-07 13:38:52,289 >>> wait
2021-11-07 13:38:53,032 <<< M105
2021-11-07 13:38:53,058 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:38:53,232 <<< M105
2021-11-07 13:38:53,262 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:38:54,085 >>> wait
2021-11-07 13:38:54,287 >>> wait
2021-11-07 13:38:55,059 >>> wait
2021-11-07 13:38:55,261 >>> wait
2021-11-07 13:38:56,083 >>> wait
2021-11-07 13:38:56,285 >>> wait
2021-11-07 13:38:57,107 >>> wait
2021-11-07 13:38:57,309 >>> wait
2021-11-07 13:38:58,032 <<< M105
2021-11-07 13:38:58,079 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:38:58,233 <<< M105
2021-11-07 13:38:58,281 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:38:59,052 >>> wait
2021-11-07 13:38:59,253 >>> wait
2021-11-07 13:39:00,076 >>> wait
2021-11-07 13:39:00,278 >>> wait
2021-11-07 13:39:01,101 >>> wait
2021-11-07 13:39:01,253 >>> wait
2021-11-07 13:39:02,075 >>> wait
2021-11-07 13:39:02,276 >>> wait
2021-11-07 13:39:03,033 <<< M105
2021-11-07 13:39:03,048 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:39:03,233 <<< M105
2021-11-07 13:39:03,250 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:39:04,071 >>> wait
2021-11-07 13:39:04,272 >>> wait
2021-11-07 13:39:05,094 >>> wait
2021-11-07 13:39:05,295 >>> wait
2021-11-07 13:39:06,069 >>> wait
2021-11-07 13:39:06,271 >>> wait
2021-11-07 13:39:07,093 >>> wait
2021-11-07 13:39:07,295 >>> wait
2021-11-07 13:39:08,034 <<< M105
2021-11-07 13:39:08,068 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:39:08,234 <<< M105
2021-11-07 13:39:08,269 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:39:09,093 >>> wait
2021-11-07 13:39:09,296 >>> wait
2021-11-07 13:39:10,067 >>> wait
2021-11-07 13:39:10,268 >>> wait
2021-11-07 13:39:11,092 >>> wait
2021-11-07 13:39:11,272 >>> wait
2021-11-07 13:39:12,094 >>> wait
2021-11-07 13:39:12,295 >>> wait
2021-11-07 13:39:13,034 <<< M105
2021-11-07 13:39:13,067 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:39:13,235 <<< M105
2021-11-07 13:39:13,268 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:39:14,292 >>> wait
2021-11-07 13:39:14,343 >>> wait
2021-11-07 13:39:15,263 >>> wait
2021-11-07 13:39:15,314 >>> wait
2021-11-07 13:39:16,289 >>> wait
2021-11-07 13:39:16,339 >>> wait
2021-11-07 13:39:17,262 >>> wait
2021-11-07 13:39:17,312 >>> wait
2021-11-07 13:39:18,036 <<< M105
2021-11-07 13:39:18,087 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:39:18,235 <<< M105
2021-11-07 13:39:18,238 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:39:19,060 >>> wait
2021-11-07 13:39:19,261 >>> wait
2021-11-07 13:39:20,081 >>> wait
2021-11-07 13:39:20,283 >>> wait
2021-11-07 13:39:21,054 >>> wait
2021-11-07 13:39:21,257 >>> wait
2021-11-07 13:39:22,079 >>> wait
2021-11-07 13:39:22,280 >>> wait
2021-11-07 13:39:23,036 <<< M105
2021-11-07 13:39:23,053 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:39:23,236 <<< M105
2021-11-07 13:39:23,253 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:39:24,076 >>> wait
2021-11-07 13:39:24,278 >>> wait
2021-11-07 13:39:25,101 >>> wait
2021-11-07 13:39:25,251 >>> wait
2021-11-07 13:39:26,074 >>> wait
2021-11-07 13:39:26,275 >>> wait
2021-11-07 13:39:27,099 >>> wait
2021-11-07 13:39:27,297 >>> wait
2021-11-07 13:39:28,037 <<< M105
2021-11-07 13:39:28,073 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:39:28,236 <<< M105
2021-11-07 13:39:28,271 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:39:29,047 >>> wait
2021-11-07 13:39:29,294 >>> wait
2021-11-07 13:39:30,072 >>> wait
2021-11-07 13:39:30,267 >>> wait
2021-11-07 13:39:31,099 >>> wait
2021-11-07 13:39:31,291 >>> wait
2021-11-07 13:39:32,073 >>> wait
2021-11-07 13:39:32,268 >>> wait
2021-11-07 13:39:33,038 <<< M105
2021-11-07 13:39:33,050 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:39:33,237 <<< M105
2021-11-07 13:39:33,243 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:39:34,075 >>> wait
2021-11-07 13:39:34,269 >>> wait
2021-11-07 13:39:35,053 >>> wait
2021-11-07 13:39:35,294 >>> wait
2021-11-07 13:39:36,077 >>> wait
2021-11-07 13:39:36,268 >>> wait
2021-11-07 13:39:37,105 >>> wait
2021-11-07 13:39:37,291 >>> wait
2021-11-07 13:39:38,038 <<< M105
2021-11-07 13:39:38,080 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:39:38,237 <<< M105
2021-11-07 13:39:38,265 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:39:39,055 >>> wait
2021-11-07 13:39:39,287 >>> wait
2021-11-07 13:39:40,077 >>> wait
2021-11-07 13:39:40,259 >>> wait
2021-11-07 13:39:41,080 >>> wait
2021-11-07 13:39:41,262 >>> wait
2021-11-07 13:39:42,108 >>> wait
2021-11-07 13:39:42,286 >>> wait
2021-11-07 13:39:43,039 <<< M105
2021-11-07 13:39:43,083 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:39:43,238 <<< M105
2021-11-07 13:39:43,260 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:39:44,059 >>> wait
2021-11-07 13:39:44,286 >>> wait
2021-11-07 13:39:45,087 >>> wait
2021-11-07 13:39:45,265 >>> wait
2021-11-07 13:39:46,109 >>> wait
2021-11-07 13:39:46,289 >>> wait
2021-11-07 13:39:47,083 >>> wait
2021-11-07 13:39:47,265 >>> wait
2021-11-07 13:39:48,039 <<< M105
2021-11-07 13:39:48,056 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:39:48,239 <<< M105
2021-11-07 13:39:48,289 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:39:49,079 >>> wait
2021-11-07 13:39:49,262 >>> wait
2021-11-07 13:39:50,055 >>> wait
2021-11-07 13:39:50,286 >>> wait
2021-11-07 13:39:51,078 >>> wait
2021-11-07 13:39:51,258 >>> wait
2021-11-07 13:39:52,100 >>> wait
2021-11-07 13:39:52,280 >>> wait
2021-11-07 13:39:53,040 <<< M105
2021-11-07 13:39:53,075 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:39:53,240 <<< M105
2021-11-07 13:39:53,252 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:39:54,048 >>> wait
2021-11-07 13:39:54,275 >>> wait
2021-11-07 13:39:55,073 >>> wait
2021-11-07 13:39:55,246 >>> wait
2021-11-07 13:39:56,046 >>> wait
2021-11-07 13:39:56,271 >>> wait
2021-11-07 13:39:57,071 >>> wait
2021-11-07 13:39:57,297 >>> wait
2021-11-07 13:39:58,041 <<< M105
2021-11-07 13:39:58,046 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:39:58,240 <<< M105
2021-11-07 13:39:58,271 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:39:59,070 >>> wait
2021-11-07 13:39:59,297 >>> wait
2021-11-07 13:40:00,093 >>> wait
2021-11-07 13:40:00,270 >>> wait
2021-11-07 13:40:01,115 >>> wait
2021-11-07 13:40:01,293 >>> wait
2021-11-07 13:40:02,087 >>> wait
2021-11-07 13:40:03,042 <<< M105
2021-11-07 13:40:03,055 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:40:04,075 >>> wait
2021-11-07 13:40:05,094 >>> wait
2021-11-07 13:41:21,671 ------------------------------------------------------------------------------
2021-11-07 13:41:21,713 >>> start
2021-11-07 13:41:21,738 >>> Marlin: Virtual Marlin!
2021-11-07 13:41:21,741 >>> €
2021-11-07 13:41:21,742 <<< N0 M110 N0*125
2021-11-07 13:41:21,748 >>> SD card ok
2021-11-07 13:41:21,756 >>> ok
2021-11-07 13:41:21,761 <<< N1 M115*39
2021-11-07 13:41:21,762 >>> FIRMWARE_NAME: Virtual Marlin 1.0 PROTOCOL_VERSION:1.0
2021-11-07 13:41:21,765 >>> ok
2021-11-07 13:41:21,769 <<< M21
2021-11-07 13:41:21,773 >>> SD card ok
2021-11-07 13:41:21,774 >>> ok
2021-11-07 13:41:21,776 <<< M20
2021-11-07 13:41:21,779 >>> Begin file list
2021-11-07 13:41:21,780 >>> End file list
2021-11-07 13:41:21,781 >>> ok
2021-11-07 13:41:21,891 ------------------------------------------------------------------------------
2021-11-07 13:41:21,910 >>> start
2021-11-07 13:41:21,925 >>> Marlin: Virtual Marlin!
2021-11-07 13:41:21,930 <<< N0 M110 N0*125
2021-11-07 13:41:21,931 >>> €
2021-11-07 13:41:21,935 >>> SD card ok
2021-11-07 13:41:21,938 >>> ok
2021-11-07 13:41:21,939 <<< N1 M115*39
2021-11-07 13:41:21,941 >>> FIRMWARE_NAME: Virtual Marlin 1.0 PROTOCOL_VERSION:1.0
2021-11-07 13:41:21,944 >>> ok
2021-11-07 13:41:21,945 <<< M21
2021-11-07 13:41:21,947 >>> SD card ok
2021-11-07 13:41:21,948 >>> ok
2021-11-07 13:41:21,949 <<< M20
2021-11-07 13:41:21,953 >>> Begin file list
2021-11-07 13:41:21,954 >>> End file list
2021-11-07 13:41:21,955 >>> ok
2021-11-07 13:41:22,809 >>> wait
2021-11-07 13:41:22,975 >>> wait
2021-11-07 13:41:23,833 >>> wait
2021-11-07 13:41:23,998 >>> wait
2021-11-07 13:41:24,805 >>> wait
2021-11-07 13:41:24,972 >>> wait
2021-11-07 13:41:25,828 >>> wait
2021-11-07 13:41:25,995 >>> wait
2021-11-07 13:41:26,724 <<< M105
2021-11-07 13:41:26,751 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:41:26,917 <<< M105
2021-11-07 13:41:26,968 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:41:27,773 >>> wait
2021-11-07 13:41:27,939 >>> wait
2021-11-07 13:41:28,745 >>> wait
2021-11-07 13:41:28,962 >>> wait
2021-11-07 13:41:29,767 >>> wait
2021-11-07 13:41:29,936 >>> wait
2021-11-07 13:41:30,791 >>> wait
2021-11-07 13:41:30,959 >>> wait
2021-11-07 13:41:31,724 <<< M105
2021-11-07 13:41:31,767 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:41:31,918 <<< M105
2021-11-07 13:41:31,930 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
2021-11-07 13:41:32,743 >>> wait
2021-11-07 13:41:32,954 >>> wait
2021-11-07 13:41:33,766 >>> wait
2021-11-07 13:41:33,978 >>> wait
2021-11-07 13:41:34,788 >>> wait
2021-11-07 13:41:34,951 >>> wait
2021-11-07 13:41:35,762 >>> wait
2021-11-07 13:41:35,976 >>> wait
2021-11-07 13:41:36,725 <<< M105
2021-11-07 13:41:36,735 >>> ok T:21.30 /0.00 B:21.30 /0.00 @:64
